Player ID,PlayerName,ELONOWR,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,ELO
364,I_dont_like_loli,85.49,0.285,0.365,0.0,0.0,0.483,6.5,3.5,6,6,0,34.5,17.5,43.0,8.5,2.0,1.0,1.0,0.5,4.159,140.5,2,6,6,0,85.49
366,AitsukiNakuru,103.28,0.344,0.474,0.001,0.0,0.548,8.5,8.5,8,4,0,45.5,16.5,56.5,11.0,5.5,1.5,1.0,0.0,3.643,131.0,2,8,4,0,103.28
367,PotassiumF,87.55,0.292,0.36,0.001,0.2,0.51,5.6,2.2,14,15,1,33.8,15.4,36.0,2.2,3.2,0.2,0.6,0.0,3.971,136.0,5,14,15,1,87.55
368,arpia97,91.62,0.305,0.342,0.0,0.0,0.571,7.0,6.0,2,4,0,30.0,11.0,46.0,16.0,5.0,3.0,4.0,0.0,3.413,120.0,1,2,4,0,91.62
376,qwecocacola,95.17,0.317,0.433,0.001,0.5,0.51,5.5,7.5,3,7,0,35.5,22.5,37.0,1.5,5.0,0.5,0.0,0.0,3.915,134.0,2,3,7,0,95.17
379,CipherKai,108.08,0.36,0.524,0.001,0.0,0.543,6.0,11.0,2,3,0,41.0,25.0,47.0,6.0,7.0,2.0,1.0,2.0,3.872,126.0,1,2,3,0,108.08
382,Shiku,73.18,0.244,0.278,0.0,0.0,0.451,1.0,5.0,1,4,0,25.0,7.0,33.0,8.0,2.0,0.0,1.0,0.0,4.788,115.0,1,1,4,0,73.18
394,Komari,113.43,0.378,0.571,0.001,0.0,0.547,17.0,16.0,2,3,1,72.0,29.0,78.0,6.0,10.0,1.0,0.0,3.0,4.077,177.0,1,2,3,1,113.43
395,LordGrond,76.08,0.254,0.22,0.001,1.0,0.543,3.333,4.667,13,9,0,20.333,9.0,21.667,1.333,3.0,0.0,0.0,0.0,3.718,133.667,3,10,7,0,76.08
399,ElJuanchi,69.33,0.231,0.241,0.0,1.5,0.451,4.0,1.5,5,6,1,25.5,13.5,28.5,3.0,3.0,0.0,0.0,0.0,4.62,161.5,2,5,6,1,69.33
400,Vr0003,87.55,0.292,0.3,0.001,1.333,0.575,5.5,6.667,17,15,0,24.0,11.833,31.333,7.333,8.833,1.333,0.833,0.0,3.285,119.333,6,17,15,0,87.55
403,AnnaYanami,89.52,0.298,0.342,0.0,0.0,0.55,3.0,5.0,4,1,0,20.0,20.0,21.0,1.0,3.0,1.0,0.0,0.0,3.619,117.0,1,4,1,0,89.52
404,anatharax,67.07,0.224,0.201,0.0,0.0,0.471,4.0,1.0,4,2,0,22.0,5.0,29.0,7.0,3.0,1.0,2.0,0.0,3.897,134.0,1,4,2,0,67.07
405,anicomi,78.29,0.261,0.242,0.0,0.333,0.541,3.667,2.0,6,11,0,22.0,5.333,34.667,12.667,3.333,1.333,1.0,0.333,3.683,113.0,3,6,11,0,78.29
410,FoopyPoopy,71.71,0.239,0.221,0.0,1.3,0.497,3.5,2.4,29,32,1,21.1,5.0,24.6,3.5,3.1,0.7,0.3,0.0,4.031,116.5,10,24,27,1,71.71
416,OkitaNobu,82.15,0.274,0.225,0.0,0.0,0.6,5.0,4.0,3,3,0,18.0,7.0,26.0,8.0,3.0,1.0,2.0,0.0,2.885,111.0,1,3,3,0,82.15
422,MapleSyyrup,69.75,0.233,0.145,0.0,1.0,0.559,3.0,1.0,6,6,0,17.0,2.5,46.5,29.5,4.5,4.5,4.5,0.0,3.19,134.5,2,6,6,0,69.75
426,Raphtelia,72.79,0.243,0.173,0.0,1.286,0.56,3.429,2.714,19,22,1,18.429,4.857,19.286,0.857,3.429,0.286,0.286,0.0,3.766,134.571,7,19,22,1,72.79
429,Nunuchu42,67.34,0.224,0.123,0.0,3.0,0.558,1.0,2.5,4,6,0,13.5,0.0,15.5,2.0,2.0,0.0,0.0,0.0,4.148,110.0,2,4,6,0,67.34
430,HaruUrara,104.97,0.35,0.452,0.001,0.5,0.589,5.667,8.5,13,15,0,23.5,22.5,24.833,1.333,4.167,0.167,0.333,0.167,3.504,104.667,6,13,15,0,104.97
431,Luna,80.75,0.269,0.245,0.001,0.5,0.564,4.5,4.5,5,7,0,20.0,12.5,25.0,5.0,5.0,0.5,1.5,0.0,3.399,131.5,2,5,7,0,80.75
432,Deja_,91.91,0.306,0.387,0.001,0.0,0.526,6.0,9.0,2,4,0,38.0,15.0,39.0,1.0,4.0,0.0,1.0,1.0,4.103,137.0,1,2,4,0,91.91
453,RyoutaVN,84.36,0.281,0.288,0.001,1.25,0.554,5.25,3.25,12,9,2,22.5,13.75,24.0,1.5,4.75,0.5,0.5,0.0,3.703,127.25,4,12,9,2,84.36
462,hakohoka,65.57,0.219,0.143,0.0,1.0,0.518,5.0,2.0,4,8,0,15.0,3.5,15.0,0.0,4.0,0.0,0.0,0.0,4.403,129.5,2,4,8,0,65.57
463,Sabetin,85.15,0.284,0.356,0.0,1.2,0.489,5.0,5.0,22,7,0,40.8,9.6,46.4,5.6,4.6,0.8,1.2,0.4,4.291,141.0,5,22,7,0,85.15
466,metak,87.15,0.29,0.252,0.002,0.0,0.621,6.0,10.0,2,4,0,21.0,8.0,28.0,7.0,2.0,1.0,1.0,0.0,2.857,115.0,1,2,4,0,87.15
472,Whales6978,48.64,0.162,0.148,0.0,0.0,0.339,1.0,0.0,1,4,0,11.0,5.0,24.0,13.0,0.0,0.0,3.0,0.0,4.292,108.0,1,1,4,0,48.64
477,FurLain,86.04,0.287,0.295,0.001,1.0,0.564,6.0,5.5,7,15,2,24.5,14.0,25.25,0.75,7.25,0.0,0.0,0.0,3.694,129.5,4,7,15,2,86.04
480,Tugia,101.68,0.339,0.416,0.001,0.444,0.594,7.0,7.889,24,23,1,29.111,21.222,29.222,0.111,3.222,0.111,0.0,0.444,3.526,116.556,9,24,23,1,101.68
483,JaneRemover,77.29,0.258,0.161,0.001,1.0,0.619,4.0,1.0,1,2,0,9.0,0.0,11.0,2.0,3.0,0.0,1.0,0.0,3.455,56.0,1,1,2,0,77.29
489,zomg,78.69,0.262,0.228,0.0,0.6,0.561,5.1,3.3,36,27,2,21.3,6.7,24.2,2.9,5.8,0.1,0.3,0.0,3.61,123.0,10,31,21,2,78.69
493,chiabobo,59.99,0.2,0.127,0.0,2.0,0.478,0.333,2.0,5,11,1,17.0,2.333,35.667,18.667,1.667,1.333,2.667,0.0,3.67,143.333,3,5,11,1,59.99
495,AppuruPai,84.45,0.282,0.286,0.001,0.0,0.557,6.0,3.0,3,2,0,26.0,4.0,34.0,8.0,5.0,2.0,3.0,0.0,3.529,105.0,1,3,2,0,84.45
496,lotte_616,82.52,0.275,0.185,0.0,1.0,0.647,5.0,3.0,3,2,0,16.0,1.0,22.0,6.0,7.0,0.0,0.0,0.0,3.136,92.0,1,3,2,0,82.52
505,MaikaSasaki,99.56,0.332,0.424,0.001,0.2,0.563,7.4,9.6,14,13,1,32.0,21.6,37.6,5.6,3.8,0.4,1.4,0.8,3.772,126.6,5,14,13,1,99.56
506,tmokenc,107.11,0.357,0.5,0.001,0.0,0.559,11.0,6.0,5,1,0,36.0,22.0,38.0,2.0,1.0,0.0,0.0,0.0,3.947,116.0,1,5,1,0,107.11
517,superzinc,66.03,0.22,0.164,0.0,0.0,0.5,1.0,3.0,3,3,0,19.0,5.0,26.0,7.0,3.0,4.0,1.0,0.0,3.538,146.0,1,3,3,0,66.03
520,konomi,111.03,0.37,0.55,0.001,0.0,0.545,5.2,11.6,12,8,1,39.8,16.8,47.2,7.4,4.6,0.6,2.2,0.8,3.94,100.8,5,12,8,1,111.03
526,peashooter,53.19,0.177,0.123,0.0,2.0,0.413,1.0,0.0,3,0,0,7.0,2.0,11.0,4.0,2.0,0.0,1.0,0.0,4.182,73.0,1,3,0,0,53.19
