Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-07-28,289,provenance,25.893,6.579,33.185,5,4.345,0,0,25.893
2025-08-07,289,provenance,20.382,5.909,32.576,3,4.312,0,0,20.382
2024-09-03,291,ss_r_white_pony,20.0,4.202,28.954,1,4.7,0,0,20
2025-06-03,291,sunshine_r_w_p,21.569,3.67,34.105,2,4.864,0,0,21.569
2025-06-09,291,sunshine_r_w_p,32.174,4.813,37.261,2,5.297,0,0,32.174
2025-06-16,291,sunshine_r_w_p,19.231,3.538,35.938,1,4.76,0,0,19.231
2025-06-19,291,sunshine_r_w_p,21.667,4.767,34.473,0,4.462,0,0,21.667
2025-06-16,307,KaedeDayo,29.921,7.599,32.434,3,4.263,0,0,29.921
2025-06-09,311,beautiful,19.355,3.593,31.593,0,4.5,0,0,19.355
2025-06-16,318,Nephirea,26.562,5.489,36.25,2,4.471,0,0,26.562
2025-06-03,335,xeyz,10.28,1.267,31.371,0,5.364,0,0,10.28
2025-06-03,336,fiftypercentweeb,16.981,3.808,30.769,1,4.389,0,0,16.981
2025-06-19,351,kabigon,22.105,4.066,35.787,2,5.048,0,0,22.105
2025-06-09,353,Solosion,22.764,3.668,35.191,0,4.786,0,0,22.764
2025-06-19,365,spanky,17.073,3.565,32.328,1,4.571,0,0,17.073
2025-06-09,379,CipherKai,15.323,2.512,37.901,1,5.053,0,0,15.323
