Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-22 02:29:21,8.003,Spitzell,34.783,7.535,2,20,0,4.417,15,54.545,30.909,31.148,12,2,48,138,4,2,0,76.471,10.345,36.957,51,3,2,39,12,3,0,3.588
2026-01-22 02:29:21,14.206,tapumomo,34.483,11.94,7,17,0,3.525,22,14.286,38.596,35.556,15,4,40,116,5,1,0,79.412,15.854,29.31,34,9,4,27,7,0,2,3
2026-01-22 02:29:21,8.959,ss_r_white_pony,32.759,10.695,4,17,0,3.605,22,21.429,35.088,33.333,8,12,38,116,5,1,0,83.871,14.118,26.724,31,4,4,26,5,0,0,2.613
2026-01-22 02:29:21,8.904,Shadow,30.928,8.038,2,19,0,4,13,41.176,29.167,28.125,6,5,30,97,0,6,0,74.194,10.606,31.959,31,3,3,23,8,2,0,3.29
2026-01-22 02:29:21,9.648,MahiruShiina,30.435,6.34,1,20,0,4.5,13,18.182,32.727,32.787,11,2,42,138,4,2,0,50.725,10.145,50,69,5,8,35,34,5,0,3.174
2026-01-22 02:29:21,15.774,rorf,30.081,9.516,3,20,0,3.622,21,33.333,40.741,16.667,6,15,37,123,3,3,0,83.871,11.957,25.203,31,8,5,26,5,0,0,2.839
2026-01-22 02:29:21,13.009,legrandort,29.897,7.985,2,19,0,3.897,14,35.294,27.083,31.25,5,6,29,97,0,6,0,83.333,12.329,24.742,24,2,2,20,4,1,0,3.333
2026-01-22 02:29:21,10.081,VuhrCulls,27.642,9.185,6,20,0,3.618,18,42.857,33.333,14.583,9,7,34,123,3,3,0,88.235,4.494,27.642,34,6,2,30,4,0,1,3.5
2026-01-22 02:29:21,10,_nadeshiko,27.586,9.909,6,17,1,3.438,18,42.857,29.825,20,10,7,32,116,5,1,0,69.565,17.204,19.828,23,8,3,16,7,1,1,2.174
2026-01-22 02:29:21,10.036,Patoche49,22.764,7.653,5,20,2,3.536,15,19.048,31.481,14.583,8,4,28,123,3,3,0,74.074,8.333,21.951,27,3,3,20,7,2,0,2.778
2026-01-22 02:29:21,5.96,Catge,22.414,5.532,3,17,0,4.269,8,21.429,19.298,26.667,5,5,26,116,5,1,0,79.167,7.609,20.69,24,3,2,19,5,0,0,3.375
2026-01-22 02:29:21,7.259,Dav1d1,18.557,5.567,2,19,0,3.778,9,11.765,14.583,28.125,5,3,18,97,0,6,0,73.684,5.128,19.588,19,5,2,14,5,2,0,3.105
2026-01-22 02:29:21,3.252,2skr,16.26,6.004,5,20,1,3.45,12,19.048,12.963,18.75,7,2,20,123,3,3,0,80.952,2.941,17.073,21,6,1,17,4,2,0,2.905
2026-01-22 02:29:21,10,Nomu,5.155,1.545,1,19,2,4.2,2,0,10.417,0,1,1,5,97,0,6,0,14.286,0,36.082,35,8,10,5,30,10,0,2.229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-24 02:07:38,19.808,Neumann,56.028,18.035,10,8,0,3.747,35,66.667,51.667,56.14,14,17,79,141,3,3,0,88.525,31.25,43.262,61,11,2,54,7,1,1,3.279
2026-01-24 02:07:38,17.494,neoburnz,54.098,17.446,3,10,0,3.636,34,41.176,57.143,55.102,10,20,66,122,2,4,0,70.909,40.299,45.082,55,5,1,39,16,2,0,3.436
2026-01-24 02:07:38,12.564,Tsui,50.394,18.566,8,8,0,3.438,38,62.069,47.368,46.341,17,10,64,127,4,2,0,77.419,41.667,24.409,31,11,2,24,7,0,0,2.742
2026-01-24 02:07:38,11.923,neptune,48.031,16.223,4,8,1,3.541,36,44.828,36.842,65.854,8,17,61,127,4,2,0,82.609,28.395,36.22,46,10,1,38,8,3,0,3.109
2026-01-24 02:07:38,10.614,keysha18,40.426,11.091,3,8,0,4.018,23,37.5,41.667,40.351,8,10,57,141,3,3,0,90.909,17.526,31.206,44,4,1,40,4,1,0,3.568
2026-01-24 02:07:38,10.992,mangoss,40.385,12.223,3,6,1,4.119,21,45.455,40.426,37.143,7,8,42,104,3,3,0,75.61,17.46,39.423,41,9,3,31,10,3,1,3.585
