Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR
2025-09-12,109,Ephemeral,63.704,11.122,30.853,2,4.965,0,0,63.704,53,47,86,135,6,47.56%
2025-09-14,109,Ephemeral,64.912,14.607,30.931,4,4.432,0,0,64.912,33,32,74,114,1,51.85%
2025-09-25,109,Ephemeral,52.846,11.161,31.411,3,4.662,0,0,52.846,37,33,65,123,4,37.21%
2025-10-17,109,Ephemeral,59.459,14.621,32.724,2,4.47,0,0,59.459,32,29,66,111,3,46.84%
2025-09-07,113,Maki04,43.878,9.714,30.647,2,4.442,0,0,43.878,33,27,43,98,6,24.62%
2025-10-11,114,Mayottatoki,50.0,11.832,30.692,3,4.754,0,0,50,49,38,61,122,11,31.51%
2025-08-19,115,SaikiChan,45.614,13.803,29.101,6,3.981,0,0,45.614,28,26,52,114,2,30.23%
2025-09-25,115,SaikiChan,38.095,10.063,30.093,2,4.05,0,0,38.095,18,18,40,105,0,25.29%
2025-10-17,115,SaikiChan,43.925,15.091,29.435,5,3.894,0,0,43.925,30,28,47,107,2,24.68%
2025-08-19,119,Fumiii,60.63,14.121,31.453,3,4.299,0,0,60.63,62,59,77,127,3,27.69%
2025-09-02,119,Fumiii,67.407,13.895,30.835,3,4.604,0,0,67.407,73,67,91,135,6,38.71%
2025-09-12,119,Fumiii,62.222,11.235,30.346,2,4.917,0,0,62.222,68,61,84,135,7,34.33%
2025-09-25,119,Fumiii,54.369,13.015,28.517,4,4.5,0,0,54.369,47,43,56,103,4,23.21%
2025-10-11,119,Fumiii,63.529,13.261,31.585,3,4.972,0,0,63.529,91,86,108,170,5,27.85%
2025-10-17,119,Fumiii,60.123,14.194,28.955,1,4.449,0,0,60.123,86,78,98,163,8,25.97%
2025-10-11,120,HiHi,58.209,13.912,32.248,5,4.795,0,0,58.209,46,43,78,134,3,39.77%
2025-07-20,121,Janoxx,17.797,5.275,25.78,3,3.952,0,0,17.797,12,8,21,118,4,12.26%
2025-08-19,121,Janoxx,23.14,9.332,26.253,8,3.429,0,0,23.14,16,13,28,121,3,14.29%
2025-09-02,121,Janoxx,27.434,9.721,26.751,7,3.581,0,0,27.434,18,16,31,113,2,15.79%
2025-09-25,121,Janoxx,25.714,6.583,28.618,2,4.148,0,0,25.714,12,11,27,105,1,17.20%
2025-10-17,121,Janoxx,19.82,7.111,27.512,4,4.091,0,0,19.82,10,10,22,111,0,11.88%
2025-10-26,121,Janoxx,25.41,6.419,31.405,4,4.645,0,0,25.41,12,8,31,122,4,20.91%
2025-08-19,123,Konsumenci,32.759,8.768,28.897,5,4.263,0,0,32.759,23,18,38,116,5,21.51%
2025-07-20,133,OnlyWorldDaiStar,34.783,4.356,32.174,0,5.5,0,0,34.783,48,28,40,115,20,17.91%
2025-08-19,133,OnlyWorldDaiStar,26.613,2.803,33.807,0,5.758,0,0,26.613,36,22,33,124,14,12.50%
2025-09-14,134,Jakemonkey,46.491,7.845,33.156,1,5,0,0,46.491,33,30,53,114,3,28.40%
2025-09-25,134,Jakemonkey,38.261,6.233,31.805,1,5.159,0,0,38.261,29,24,44,115,5,23.26%
2025-10-11,137,Mika_tw,45.39,8.869,31.18,0,4.953,0,0,45.39,32,25,64,141,7,35.78%
2025-08-19,141,Gua,34.483,7.45,30.91,2,4.4,0,0,34.483,30,23,40,116,7,19.77%
2025-07-20,143,mahzrunner,44.915,9.818,31.446,3,4.415,0,0,44.915,38,33,53,118,5,25.00%
2025-09-07,143,mahzrunner,48.148,8.735,29.44,1,4.788,0,0,48.148,33,28,52,108,5,32.00%
2025-09-25,143,mahzrunner,44.8,7.965,28.987,2,4.839,0,0,44.8,37,24,56,125,13,36.36%
2025-10-11,143,mahzrunner,46.226,11.023,30.683,2,4.918,0,0,46.226,40,31,49,106,9,27.27%
2025-07-20,144,LiljaKatsuragi,46.207,7.908,31.658,2,4.955,0,0,46.207,62,50,67,145,12,20.48%
2025-09-07,144,LiljaKatsuragi,46.296,8.794,31.373,2,4.8,0,0,46.296,38,36,50,108,2,20.00%
2025-09-14,144,LiljaKatsuragi,54.688,9.769,31.452,2,4.786,0,0,54.688,57,46,70,128,11,33.80%
2025-09-07,148,uy5gf,35.965,6.906,31.223,1,4.707,0,0,35.965,39,22,41,114,17,25.33%
2025-08-19,149,Zozo,51.181,11.112,31.895,3,4.492,0,0,51.181,52,39,65,127,13,34.67%
2025-09-12,149,Zozo,58.519,11.259,30.765,4,4.911,0,0,58.519,49,45,79,135,4,39.53%
2025-09-25,149,Zozo,52.8,9.972,30.524,3,4.758,0,0,52.8,48,43,66,125,5,29.87%
2025-10-17,149,Zozo,52.985,13.392,32.106,5,4.676,0,0,52.985,58,48,71,134,10,30.26%
2025-07-20,150,Bommie,56.463,7.443,31.572,2,5.373,0,0,56.463,74,69,83,147,5,19.18%
