Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
46.0,2026-04-22 21:14:40,16.0,Orfey,61.006,19.044,10.0,9,1.0,4.383,43,81.818,60.656,59.42,14.0,22.0,97.0,164.0,57.0,36.0,2.0,85.714,43.548,48.428,77.0,14.0,7.0,66.0,21.0,7.0,2.0,4.043,37.0
47.0,2026-04-22 21:14:40,12.0,Renzou,47.312,15.5,5.0,3,1.0,3.945,26,46.154,59.459,36.842,12.0,11.0,55.0,133.0,9.0,7.0,0.0,93.103,30.986,23.656,29.0,7.0,2.0,27.0,4.0,1.0,1.0,3.045,28.0
49.0,2026-01-07 22:14:25,12.63,accelerator11,49.091,18.825,7.0,15,0.0,3.241,34,82.609,52.174,26.829,10.0,18.0,54.0,110.0,3.0,2.0,0.0,64.286,33.333,50.909,56.0,11.0,7.0,36.0,20.0,2.0,1.0,2.357,18.0
51.0,2026-03-27 22:04:18,14.0,Chata,55.906,16.611,7.0,9,0.0,4.423,36,60.714,57.143,54.348,13.0,24.0,73.0,148.0,11.0,10.0,1.0,91.667,45,28.346,39.0,9.0,4.0,33.0,7.0,1.0,2.0,4.306,45.0
66.0,2026-04-22 21:14:40,14.0,bamboo,37.398,10.297,4.0,9,0.0,4.509,18,41.026,38,36.842,6.0,9.0,53.0,144.0,5.0,5.0,1.0,95.833,23.232,19.512,28.0,7.0,1.0,28.0,1.0,0.0,0.0,3.964,25.0
76.0,2026-03-18 22:07:17,16.0,comfv,48.592,13.166,3.0,7,0.0,4.087,28,82.353,33.333,43.75,6.0,23.0,69.0,142.0,0.0,6.0,0.0,83.333,39.286,21.127,30.0,2.0,0.0,25.0,5.0,5.0,0.0,3.267,44.0
79.0,2026-04-16 21:21:24,12.0,JuliAless64,40.157,11.117,4.0,7,1.0,4.745,23,50,42.553,48.78,8.0,14.0,60.0,164.0,15.0,16.0,1.0,92.857,22.222,35.821,48.0,8.0,1.0,40.0,9.0,3.0,1.0,4.085,20.0
81.0,2026-03-02 22:08:52,12.0,Pile,30.833,8.146,2.0,9,0.0,4.486,12,63.158,28,25.49,6.0,4.0,37.0,120.0,3.0,5.0,2.0,54.545,18.421,36.667,44.0,11.0,10.0,24.0,22.0,5.0,0.0,2.884,14.0
83.0,2026-04-22 21:14:40,17.0,Milar,62.992,20.01,10.0,8,0.0,4.448,39,94.444,65.957,62.5,17.0,24.0,89.0,154.0,29.0,37.0,0.0,92.308,50.476,42.208,65.0,17.0,3.0,57.0,8.0,4.0,3.0,3.902,55.0
84.0,2026-03-13 22:13:31,13.0,Alkios,45.455,9.49,1.0,4,1.0,4.636,16,62.857,36.735,40.541,6.0,7.0,56.0,145.0,4.0,7.0,0.0,88.889,41.964,8.276,12.0,3.0,0.0,10.0,2.0,1.0,0.0,4.111,47.0
