Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-01-22 15:56:12,7.188,Patoche49,21.368,7.747,3,13,1,3.44,13,19.048,20,24.39,6,6,25,117,2,4,0,77.778,4.444,23.077,27,2,3,21,6,1,0,2.741,259,4
2026-01-30 15:47:47,6.586,Patoche49,31.532,7.018,1,16,1,4.371,14,19.048,25.49,46.154,2,7,35,111,3,2,0,91.667,14.943,21.622,24,0,1,22,2,0,0,3.75,259,13
2026-02-07 20:15:05,6.845,Patoche49,29.921,8.393,3,21,0,3.711,19,26.667,28.125,33.333,7,4,38,127,1,5,0,80,10.87,27.559,35,0,2,28,7,0,1,3.057,259,10
2026-03-26 17:04:19,5.843,Patoche49,18.447,5.571,1,9,0,4.0,8,0,23.913,18.182,6,2,19,103,1,5,0,68.182,4.938,21.359,22,2,2,15,7,2,0,3.091,259,4
2026-04-24 11:23:13,6.845,Patoche49,28.09,8.666,9,20,0,2.32,20,15.789,36.364,27.027,12,5,25,89,3,3,0,72.414,6.667,32.584,29,10,2,21,8,4,0,1.966,259,4
2026-06-01 17:54:10,4.767,Patoche49,25.806,9.16,4,23,1,3.333,15,29.412,32.353,19.048,9,4,24,93,4,2,0,67.857,7.692,30.108,28,2,6,19,9,2,0,2.179,259,5
2026-01-02 19:30:28,12.813,civiltwlight,28.571,11.833,3,17,0,3.0,22,68.75,27.027,17.308,8,7,30,105,1,5,0,48.276,21.053,27.619,29,8,10,14,15,4,0,1.379,268,16
2026-01-30 15:47:47,11.321,civiltwlight,44.144,12.279,3,14,0,3.857,24,59.091,50,29.268,8,7,49,111,3,2,0,83.333,36.559,16.216,18,3,1,15,3,1,0,2.667,268,34
2026-01-30 15:47:47,2.607,icefeed2,15.294,3.095,0,20,0,4.308,5,18.75,8.824,20,1,2,13,85,2,3,0,43.75,8.696,18.824,16,1,6,7,9,0,0,2.062,269,6
2026-02-07 16:31:37,4.407,icefeed2,23.958,6.868,1,12,0,3.304,14,33.333,24.444,18.182,2,8,23,96,1,5,0,69.231,7.143,27.083,26,1,1,18,8,3,0,3.0,269,5
2026-02-07 20:15:05,1.368,icefeed2,18.085,3.595,1,17,0,4.647,4,23.529,13.889,19.512,1,3,17,94,3,3,0,55,8.108,21.277,20,2,4,11,9,2,1,3.65,269,6
2026-03-12 17:29:54,1.296,icefeed2,18.939,4.712,0,20,0,3.68,12,26.316,20.408,15.625,3,3,25,132,4,2,0,51.429,7.216,26.515,35,4,3,18,17,3,0,2.914,269,7
2026-04-24 11:23:13,2.3,icefeed2,22.222,6.011,6,25,0,2.542,19,21.053,24.444,20.455,9,9,24,108,6,0,0,66.667,7.407,25,27,8,3,18,9,3,1,2.148,269,6
2026-06-01 17:54:10,3.596,icefeed2,25.472,5.087,0,19,0,4.444,12,29.412,20.93,28.261,2,5,27,106,3,3,0,48.718,11.94,36.792,39,3,6,19,20,3,0,3.333,269,8
2026-01-30 15:47:47,14.0,Mami,36.036,13.573,10,16,1,3.35,23,42.857,37.255,30.769,12,10,40,111,3,2,0,68,26.744,22.523,25,10,4,17,8,1,1,2.36,274,23
2026-03-12 17:29:54,13.999,Mami,31.2,10.75,6,23,0,3.077,25,29.412,37.931,24,9,15,39,125,0,6,0,53.571,24.742,22.4,28,9,4,15,13,3,0,2.071,274,24
2026-01-08 15:39:44,9.787,chemist,19.008,6.43,4,16,0,3.696,13,15.789,20,19.149,5,5,23,121,5,1,0,73.333,11.321,12.397,15,6,2,11,4,0,0,2.533,277,12
2026-01-11 00:25:47,13.647,Provenance,33.333,11.937,5,13,0,3.222,17,50,36.111,25.714,6,11,27,81,2,3,0,69.231,16.364,32.099,26,4,3,18,8,1,1,2.154,289,9
2026-03-26 17:04:19,11.0,ss_r_white_pony,33.613,11.549,4,22,0,3.575,22,33.333,28.333,41.463,11,8,40,119,2,4,0,71.795,15,32.773,39,5,5,28,11,3,1,2.59,291,12
2026-04-24 11:23:13,10.0,ss_r_white_pony,26.364,6.885,7,29,0,2.621,23,22.727,16.667,36.957,8,11,29,110,0,6,0,80,10.588,22.727,25,7,3,20,5,1,0,2.0,291,9
2026-01-11 00:25:47,15.109,kaededayo,35.065,13.828,3,15,0,2.778,22,16.667,32.432,46.429,10,6,27,77,4,1,0,80.769,11.765,33.766,26,2,3,21,5,0,0,2.346,307,6
